,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.37,47.69,45.48,19082.4
1,add1,46.13,48.87,47.04,19732.0
2,add2,46.76,49.19,47.57,19897.9
3,mul0,19.96,44.47,32.21,149808.0
4,mul1,19.93,44.28,32.1,149681.0
5,mul2,19.96,44.57,32.27,150275.0
6,mul3,20.02,44.66,32.34,150809.0
7,reg_Q0,44.47,44.47,44.47,24176.0
8,reg_Q1,47.69,47.69,47.69,24706.0
9,reg_Q2,48.87,48.87,48.87,24898.0
10,reg_Y,49.19,49.19,49.19,23891.0
11,zfir_8bit,19.96,49.19,49.19,786863.0
