,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,38.47,44.66,40.53,17187.9
1,add1,41.61,46.8,43.34,18393.7
2,add2,42.63,47.82,44.36,18775.4
3,mul0,10.1,38.62,24.36,78915.0
4,mul1,10.05,38.32,24.18,78578.1
5,mul2,10.09,38.56,24.33,79223.4
6,mul3,10.07,38.47,24.27,78745.1
7,reg_Q0,38.62,38.62,38.62,23180.0
8,reg_Q1,44.66,44.66,44.66,24187.0
9,reg_Q2,46.8,46.8,46.8,24547.0
10,reg_Y,47.82,47.82,47.82,23692.0
11,zfir_8bit,10.1,47.82,47.82,483890.0
