,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.12,49.05,47.76,19844.8
1,add1,48.1,49.51,48.57,20155.4
2,add2,48.38,49.57,48.77,20195.8
3,mul0,33.23,47.23,40.23,244531.0
4,mul1,33.21,47.01,40.11,244657.0
5,mul2,33.09,47.14,40.12,244233.0
6,mul3,33.11,47.25,40.18,243892.0
7,reg_Q0,47.23,47.23,47.23,24647.0
8,reg_Q1,49.05,49.05,49.05,24935.0
9,reg_Q2,49.51,49.51,49.51,25013.0
10,reg_Y,49.57,49.57,49.57,23945.0
11,zfir_8bit,33.23,49.57,49.57,1181200.0
