,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,45.72,48.26,46.56,19455.4
1,add1,47.07,49.24,47.8,19950.4
2,add2,47.56,49.38,48.16,20061.7
3,mul0,25.02,45.69,35.35,186340.0
4,mul1,24.96,45.76,35.36,185829.0
5,mul2,25.01,45.9,35.45,186047.0
6,mul3,25.05,45.88,35.46,186227.0
7,reg_Q0,45.69,45.69,45.69,24384.0
8,reg_Q1,48.26,48.26,48.26,24798.0
9,reg_Q2,49.24,49.24,49.24,24966.0
10,reg_Y,49.38,49.38,49.38,23913.0
11,zfir_8bit,25.02,49.38,49.38,937730.0
