,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.87,49.66,49.13,20166.9
1,add1,49.2,49.96,49.45,20463.8
2,add2,49.42,49.83,49.56,20499.1
3,mul0,66.19,48.85,57.52,479364.0
4,mul1,66.27,48.89,57.58,479779.0
5,mul2,66.15,48.75,57.45,479147.0
6,mul3,66.16,48.89,57.53,479469.0
7,reg_Q0,48.85,48.85,48.85,24925.0
8,reg_Q1,49.66,49.66,49.66,25039.0
9,reg_Q2,49.96,49.96,49.96,25088.0
10,reg_Y,49.83,49.83,49.83,23985.0
11,zfir_8bit,66.19,49.83,49.83,2161360.0
