,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.51,47.81,45.61,19147.7
1,add1,46.12,48.84,47.03,19733.2
2,add2,46.73,49.31,47.59,19909.1
3,mul0,20.04,44.54,32.29,151151.0
4,mul1,19.97,44.49,32.23,150677.0
5,mul2,19.87,44.44,32.15,149698.0
6,mul3,19.95,44.63,32.29,150764.0
7,reg_Q0,44.54,44.54,44.54,24186.0
8,reg_Q1,47.81,47.81,47.81,24725.0
9,reg_Q2,48.84,48.84,48.84,24895.0
10,reg_Y,49.31,49.31,49.31,23909.0
11,zfir_8bit,20.04,49.31,49.31,788651.0
