,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.01,48.86,47.63,19789.8
1,add1,47.97,49.48,48.47,20128.7
2,add2,48.28,49.72,48.76,20198.1
3,mul0,33.1,47.01,40.05,243690.0
4,mul1,33.02,47.02,40.02,243304.0
5,mul2,33.1,47.08,40.09,243674.0
6,mul3,33.07,47.08,40.07,243889.0
7,reg_Q0,47.01,47.01,47.01,24609.0
8,reg_Q1,48.86,48.86,48.86,24900.0
9,reg_Q2,49.48,49.48,49.48,25006.0
10,reg_Y,49.72,49.72,49.72,23967.0
11,zfir_8bit,33.1,49.72,49.72,1178250.0
