,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,57.79,56.22,57.27,23359.2
1,add1,51.54,56.22,53.1,22036.2
2,add2,62.47,49.97,58.3,25157.8
3,mul0,99.96,56.23,78.09,718457.0
4,mul1,99.96,59.35,79.66,718473.0
5,mul2,99.96,46.86,73.41,716559.0
6,mul3,99.96,68.72,84.34,720364.0
7,reg_Q0,56.23,56.23,56.23,26556.0
8,reg_Q1,56.22,56.22,56.22,26610.0
9,reg_Q2,56.22,56.22,56.22,26586.0
10,reg_Y,49.97,49.97,49.97,24066.0
11,zfir_8bit,99.96,49.97,49.97,3170730.0
