,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.48,49.71,48.89,20120.4
1,add1,49.05,49.79,49.3,20396.6
2,add2,49.1,49.95,49.38,20451.0
3,mul0,55.03,48.41,51.72,399411.0
4,mul1,54.99,48.54,51.77,400564.0
5,mul2,54.99,48.41,51.7,399227.0
6,mul3,54.99,48.41,51.7,399469.0
7,reg_Q0,48.41,48.41,48.41,24850.0
8,reg_Q1,49.71,49.71,49.71,25047.0
9,reg_Q2,49.79,49.79,49.79,25058.0
10,reg_Y,49.95,49.95,49.95,24001.0
11,zfir_8bit,55.03,49.95,49.95,1829040.0
