,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.79,49.79,49.12,20172.9
1,add1,49.28,49.85,49.47,20458.1
2,add2,49.42,50.01,49.62,20522.7
3,mul0,66.25,48.74,57.5,479459.0
4,mul1,66.21,48.84,57.52,479845.0
5,mul2,66.09,48.77,57.43,477951.0
6,mul3,66.21,48.99,57.6,479665.0
7,reg_Q0,48.74,48.74,48.74,24907.0
8,reg_Q1,49.79,49.79,49.79,25060.0
9,reg_Q2,49.85,49.85,49.85,25070.0
10,reg_Y,50.01,50.01,50.01,24011.0
11,zfir_8bit,66.25,50.01,50.01,2160540.0
