,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,29.09,38.54,32.24,13852.2
1,add1,33.74,42.68,36.72,15785.0
2,add2,35.84,44.65,38.78,16607.6
3,mul0,5.01,28.95,16.98,41025.1
4,mul1,5.04,29.24,17.14,41827.5
5,mul2,4.99,28.95,16.97,41092.0
6,mul3,4.99,29.0,17.0,40863.5
7,reg_Q0,28.95,28.95,28.95,21540.0
8,reg_Q1,38.54,38.54,38.54,23150.0
9,reg_Q2,42.68,42.68,42.68,23850.0
10,reg_Y,44.65,44.65,44.65,23228.0
11,zfir_8bit,5.01,44.65,44.65,315421.0
