,Components,alpha_in,alpha_out,alpha_inout,alpha_inout_weight,Power [nW]
716,adder,79.89,54.51,71.43,71.43,26190.2
717,adder,79.89,56.31,72.03,72.03,26354.8
718,adder,79.89,55.48,71.75,71.75,26247.4
719,adder,79.89,55.43,71.74,71.74,26245.0
720,adder,80.93,56.53,72.79,72.79,26628.0
721,adder,80.93,56.53,72.79,72.79,26604.6
722,adder,80.93,56.02,72.62,72.62,26566.2
723,adder,80.93,56.32,72.73,72.73,26618.5
724,adder,80.93,55.9,72.58,72.58,26587.7
725,adder,80.93,56.64,72.83,72.83,26648.1
726,adder,80.93,56.68,72.84,72.84,26634.9
727,adder,80.93,56.1,72.65,72.65,26581.7
728,adder,80.93,56.05,72.63,72.63,26580.5
729,adder,81.96,56.75,73.56,73.56,26925.7
730,adder,81.96,56.7,73.54,73.54,26907.8
731,adder,81.96,57.47,73.8,73.8,27018.3
732,adder,81.96,56.69,73.54,73.54,26884.6
733,adder,81.96,57.59,73.84,73.84,26997.5
734,adder,81.96,56.98,73.64,73.64,26934.8
735,adder,81.96,56.85,73.59,73.59,26924.5
736,adder,81.96,56.92,73.62,73.62,26939.4
737,adder,81.96,56.52,73.48,73.48,26896.7
738,adder,83.0,57.86,74.62,74.62,27301.8
739,adder,83.0,58.33,74.78,74.78,27349.3
740,adder,83.0,57.97,74.66,74.66,27317.4
741,adder,83.0,57.99,74.67,74.67,27313.1
742,adder,83.0,58.05,74.68,74.68,27314.6
743,adder,83.0,57.68,74.56,74.56,27261.5
744,adder,83.0,57.55,74.52,74.52,27300.2
745,adder,83.0,57.96,74.65,74.65,27320.7
746,adder,83.0,57.15,74.38,74.38,27226.5
747,adder,84.04,58.61,75.56,75.56,27630.2
748,adder,84.04,59.75,75.94,75.94,27772.7
749,adder,84.04,58.68,75.59,75.59,27649.6
750,adder,84.04,58.39,75.49,75.49,27593.6
751,adder,84.04,59.34,75.81,75.81,27729.2
752,adder,84.04,59.55,75.88,75.88,27761.0
753,adder,84.04,59.2,75.76,75.76,27711.6
754,adder,84.04,59.29,75.79,75.79,27764.5
755,adder,84.04,59.15,75.74,75.74,27721.6
756,adder,85.08,60.48,76.88,76.88,28152.2
757,adder,85.08,60.9,77.02,77.02,28175.5
758,adder,85.08,59.91,76.69,76.69,28074.2
759,adder,85.08,60.55,76.9,76.9,28163.2
760,adder,85.08,59.57,76.57,76.57,28021.7
761,adder,85.08,59.81,76.65,76.65,28028.8
762,adder,85.08,59.62,76.59,76.59,28020.0
763,adder,85.08,60.19,76.78,76.78,28072.2
764,adder,85.08,60.64,76.93,76.93,28154.2
765,adder,85.77,61.47,77.67,77.67,28421.3
766,adder,85.77,60.34,77.29,77.29,28298.4
767,adder,85.77,60.42,77.32,77.32,28323.2
768,adder,85.77,60.22,77.25,77.25,28258.1
769,adder,85.77,61.25,77.6,77.6,28366.3
770,adder,85.77,61.51,77.68,77.68,28445.0
771,adder,85.77,60.89,77.47,77.47,28348.8
772,adder,85.77,61.01,77.51,77.51,28380.7
773,adder,85.77,60.72,77.42,77.42,28327.2
774,adder,86.46,61.73,78.22,78.22,28650.3
775,adder,86.46,61.35,78.09,78.09,28578.5
776,adder,86.46,62.18,78.36,78.36,28645.1
777,adder,86.46,62.45,78.46,78.46,28700.1
778,adder,86.46,61.89,78.27,78.27,28632.9
779,adder,86.46,61.72,78.21,78.21,28611.7
780,adder,86.46,61.89,78.27,78.27,28651.8
781,adder,86.46,62.09,78.34,78.34,28672.1
782,adder,86.46,61.3,78.07,78.07,28585.1
783,adder,87.15,63.35,79.22,79.22,28969.7
784,adder,87.15,62.08,78.79,78.79,28848.0
785,adder,87.15,63.14,79.15,79.15,28951.9
786,adder,87.15,62.77,79.02,79.02,28892.8
787,adder,87.15,63.23,79.18,79.18,28954.3
788,adder,87.15,62.5,78.93,78.93,28861.1
789,adder,87.15,63.01,79.1,79.1,28923.7
790,adder,87.15,62.47,78.92,78.92,28854.3
791,adder,87.15,62.56,78.96,78.96,28873.2
792,adder,88.19,64.68,80.35,80.35,29398.9
793,adder,88.19,64.64,80.34,80.34,29391.3
794,adder,88.19,64.39,80.26,80.26,29338.7
795,adder,88.19,63.69,80.02,80.02,29286.7
796,adder,88.19,64.5,80.29,80.29,29385.7
797,adder,88.19,64.53,80.3,80.3,29383.4
798,adder,88.19,64.49,80.29,80.29,29379.1
799,adder,88.19,64.4,80.26,80.26,29365.3
800,adder,88.19,63.61,79.99,79.99,29267.5
801,adder,89.23,65.07,81.17,81.17,29709.3
802,adder,89.23,66.35,81.6,81.6,29853.6
803,adder,89.23,65.29,81.25,81.25,29729.8
804,adder,89.23,65.26,81.24,81.24,29702.7
805,adder,89.23,65.53,81.33,81.33,29753.6
806,adder,89.23,66.08,81.51,81.51,29815.9
807,adder,89.23,66.34,81.6,81.6,29838.2
808,adder,89.23,66.18,81.54,81.54,29818.3
809,adder,89.23,66.01,81.49,81.49,29816.8
810,adder,90.26,67.59,82.71,82.71,30260.6
811,adder,90.26,67.26,82.6,82.6,30257.2
812,adder,90.26,67.7,82.74,82.74,30280.3
813,adder,90.26,67.62,82.72,82.72,30244.9
814,adder,90.26,68.01,82.85,82.85,30278.6
815,adder,90.26,67.17,82.56,82.56,30206.4
816,adder,90.26,67.22,82.58,82.58,30203.7
817,adder,90.26,67.53,82.69,82.69,30223.0
818,adder,90.26,67.89,82.81,82.81,30304.2
819,adder,91.3,69.38,84.0,84.0,30706.9
820,adder,91.3,69.96,84.19,84.19,30769.2
821,adder,91.3,68.82,83.81,83.81,30623.9
822,adder,91.3,68.78,83.79,83.79,30646.5
823,adder,91.3,69.36,83.99,83.99,30721.7
824,adder,91.3,69.34,83.98,83.98,30699.9
825,adder,91.3,69.65,84.08,84.08,30752.1
826,adder,91.3,69.53,84.04,84.04,30717.9
827,adder,91.3,69.51,84.04,84.04,30709.0
828,adder,92.34,71.27,85.31,85.31,31183.7
829,adder,92.34,71.18,85.29,85.29,31165.2
830,adder,92.34,71.12,85.27,85.27,31161.0
831,adder,92.34,71.35,85.34,85.34,31204.4
832,adder,92.34,71.71,85.46,85.46,31247.1
833,adder,92.34,71.15,85.28,85.28,31162.0
834,adder,92.34,71.93,85.54,85.54,31266.2
835,adder,92.34,71.37,85.35,85.35,31199.9
836,adder,92.34,71.98,85.55,85.55,31278.9
837,adder,93.38,73.55,86.77,86.77,31700.4
838,adder,93.38,73.21,86.65,86.65,31658.0
839,adder,93.38,73.9,86.88,86.88,31742.5
840,adder,93.38,73.17,86.64,86.64,31652.1
841,adder,93.38,72.97,86.57,86.57,31631.6
842,adder,93.38,73.31,86.69,86.69,31695.6
843,adder,93.38,73.76,86.84,86.84,31736.1
844,adder,93.38,73.12,86.62,86.62,31665.3
845,adder,93.38,73.61,86.79,86.79,31722.9
846,adder,94.41,75.15,87.99,87.99,32157.0
847,adder,94.41,76.14,88.32,88.32,32264.5
848,adder,94.41,75.54,88.12,88.12,32191.8
849,adder,94.41,76.42,88.42,88.42,32287.4
850,adder,94.41,76.41,88.41,88.41,32299.4
851,adder,94.41,75.5,88.11,88.11,32187.8
852,adder,94.41,75.42,88.08,88.08,32165.5
853,adder,94.41,75.55,88.13,88.13,32191.0
854,adder,94.41,76.49,88.44,88.44,32315.6
855,adder,95.45,78.66,89.85,89.85,32813.7
856,adder,95.45,78.81,89.9,89.9,32820.1
857,adder,95.45,78.63,89.84,89.84,32816.7
858,adder,95.45,78.73,89.88,89.88,32812.2
859,adder,95.45,78.37,89.76,89.76,32782.0
860,adder,95.45,78.74,89.88,89.88,32818.8
861,adder,95.45,77.51,89.47,89.47,32679.6
862,adder,95.45,77.87,89.59,89.59,32716.5
863,adder,95.45,79.37,90.09,90.09,32887.5
864,adder,96.49,81.31,91.43,91.43,33359.9
865,adder,96.49,80.26,91.08,91.08,33244.3
866,adder,96.49,80.97,91.31,91.31,33334.6
867,adder,96.49,81.24,91.4,91.4,33376.3
868,adder,96.49,81.93,91.64,91.64,33435.0
869,adder,96.49,81.55,91.51,91.51,33403.3
870,adder,96.49,81.84,91.61,91.61,33434.7
871,adder,96.49,79.78,90.92,90.92,33183.7
872,adder,96.49,80.91,91.3,91.3,33325.7
873,adder,97.53,84.76,93.27,93.27,34029.7
874,adder,97.53,84.04,93.03,93.03,33938.1
875,adder,97.53,84.37,93.14,93.14,33982.4
876,adder,97.53,82.52,92.52,92.52,33760.5
877,adder,97.53,84.08,93.05,93.05,33943.8
878,adder,97.53,84.76,93.27,93.27,34023.6
879,adder,97.53,85.1,93.38,93.38,34072.9
880,adder,97.53,84.34,93.13,93.13,33976.9
881,adder,97.53,85.8,93.62,93.62,34151.0
882,adder,98.56,87.39,94.84,94.84,34569.4
883,adder,98.56,83.92,93.68,93.68,34159.4
884,adder,98.56,90.08,95.74,95.74,34913.7
885,adder,98.56,87.79,94.97,94.97,34607.3
886,adder,98.56,87.93,95.02,95.02,34642.3
887,adder,98.56,84.29,93.81,93.81,34212.1
888,adder,98.56,87.53,94.89,94.89,34596.4
889,adder,98.56,90.52,95.88,95.88,34971.0
890,adder,98.56,88.54,95.22,95.22,34721.3
891,adder,99.6,91.3,96.83,96.83,35279.3
892,adder,99.6,83.0,94.07,94.07,34280.8
893,adder,99.6,87.15,95.45,95.45,34772.7
894,adder,99.6,91.3,96.83,96.83,35279.2
895,adder,99.6,95.45,98.22,98.22,35800.8
896,adder,99.6,95.45,98.22,98.22,35800.7
897,adder,99.6,95.45,98.22,98.22,35800.7
898,adder,99.6,78.85,92.68,92.68,33796.5
899,adder,99.6,87.15,95.45,95.45,34773.0
