,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.73,49.9,49.12,14805.1
1,add1,49.34,49.91,49.53,15064.1
2,add2,49.32,49.91,49.51,15075.6
3,mul0,74.95,48.73,61.84,225096.0
4,mul1,75.02,48.72,61.87,225834.0
5,mul2,74.92,48.79,61.86,224666.0
6,mul3,74.91,48.73,61.82,224982.0
7,reg_Q0,48.73,48.73,48.73,18670.0
8,reg_Q1,49.9,49.9,49.9,18793.0
9,reg_Q2,49.91,49.91,49.91,18796.0
10,reg_Y,49.91,49.91,49.91,17996.0
11,zfir_12bit,74.95,49.91,49.91,1075470.0
