,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.64,49.38,48.22,14639.6
1,add1,48.58,49.73,48.96,14901.1
2,add2,48.7,49.81,49.07,14942.8
3,mul0,49.94,47.55,48.74,152407.0
4,mul1,49.86,47.74,48.8,152245.0
5,mul2,49.92,47.79,48.85,153167.0
6,mul3,49.85,47.69,48.77,152807.0
7,reg_Q0,47.55,47.55,47.55,18518.0
8,reg_Q1,49.38,49.38,49.38,18728.0
9,reg_Q2,49.73,49.73,49.73,18771.0
10,reg_Y,49.81,49.81,49.81,17985.0
11,zfir_12bit,49.94,49.81,49.81,767862.0
