,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.79,49.87,49.15,14794.1
1,add1,49.29,49.88,49.48,15041.6
2,add2,49.29,50.08,49.56,15087.6
3,mul0,74.88,48.88,61.88,224932.0
4,mul1,74.94,48.7,61.82,225093.0
5,mul2,74.99,48.71,61.85,225154.0
6,mul3,75.08,48.71,61.9,225386.0
7,reg_Q0,48.88,48.88,48.88,18687.0
8,reg_Q1,49.87,49.87,49.87,18788.0
9,reg_Q2,49.88,49.88,49.88,18791.0
10,reg_Y,50.08,50.08,50.08,18012.0
11,zfir_12bit,74.88,50.08,50.08,1075430.0
