,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.39,50.56,49.78,14970.6
1,add1,50.05,49.72,49.94,15139.5
2,add2,49.57,50.25,49.79,15155.4
3,mul0,89.94,49.37,69.66,268193.0
4,mul1,89.93,49.41,69.67,268278.0
5,mul2,89.91,49.55,69.73,268259.0
6,mul3,90.03,49.43,69.73,268809.0
7,reg_Q0,49.37,49.37,49.37,18752.0
8,reg_Q1,50.56,50.56,50.56,18876.0
9,reg_Q2,49.72,49.72,49.72,18771.0
10,reg_Y,50.25,50.25,50.25,18032.0
11,zfir_12bit,89.94,50.25,50.25,1259000.0
