,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,35.35,43.15,37.95,11968.1
1,add1,39.23,45.85,41.44,13055.0
2,add2,40.65,47.08,42.79,13404.1
3,mul0,10.01,35.39,22.7,34629.8
4,mul1,10.0,35.31,22.66,34455.8
5,mul2,9.98,35.33,22.65,34591.9
6,mul3,10.07,35.45,22.76,35079.7
7,reg_Q0,35.39,35.39,35.39,16974.0
8,reg_Q1,43.15,43.15,43.15,17940.0
9,reg_Q2,45.85,45.85,45.85,18279.0
10,reg_Y,47.08,47.08,47.08,17687.0
11,zfir_12bit,10.01,47.08,47.08,259893.0
