,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.77,50.1,49.21,14818.0
1,add1,49.54,49.96,49.68,15111.8
2,add2,49.36,50.03,49.58,15091.5
3,mul0,75.0,48.7,61.85,225335.0
4,mul1,74.99,48.83,61.91,225256.0
5,mul2,74.93,48.99,61.96,225578.0
6,mul3,74.82,48.76,61.79,225021.0
7,reg_Q0,48.7,48.7,48.7,18667.0
8,reg_Q1,50.1,50.1,50.1,18816.0
9,reg_Q2,49.96,49.96,49.96,18799.0
10,reg_Y,50.03,50.03,50.03,18011.0
11,zfir_12bit,75.0,50.03,50.03,1076190.0
