,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.77,49.98,49.18,14838.3
1,add1,49.43,50.0,49.62,15087.5
2,add2,49.31,49.82,49.48,15058.3
3,mul0,74.91,48.81,61.86,225088.0
4,mul1,75.0,48.74,61.87,225427.0
5,mul2,74.88,48.88,61.88,225126.0
6,mul3,75.02,48.64,61.83,225642.0
7,reg_Q0,48.81,48.81,48.81,18679.0
8,reg_Q1,49.98,49.98,49.98,18802.0
9,reg_Q2,50.0,50.0,50.0,18805.0
10,reg_Y,49.82,49.82,49.82,17985.0
11,zfir_12bit,74.91,49.82,49.82,1076200.0
