,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,25.26,35.72,28.75,9183.57
1,add1,30.42,40.48,33.77,10804.0
2,add2,32.95,43.18,36.36,11575.1
3,mul0,4.99,25.06,15.02,18275.2
4,mul1,5.04,25.47,15.25,18451.2
5,mul2,5.0,25.13,15.06,18342.8
6,mul3,5.04,25.42,15.23,18701.2
7,reg_Q0,25.06,25.06,25.06,15659.0
8,reg_Q1,35.72,35.72,35.72,17003.0
9,reg_Q2,40.48,40.48,40.48,17601.0
10,reg_Y,43.18,43.18,43.18,17260.0
11,zfir_12bit,4.99,43.18,43.18,181333.0
