,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,25.05,35.4,28.5,9107.48
1,add1,30.2,40.25,33.55,10737.8
2,add2,32.52,42.73,35.92,11439.3
3,mul0,4.99,25.11,15.05,18674.5
4,mul1,4.94,24.99,14.97,18291.1
5,mul2,4.94,25.0,14.97,18458.7
6,mul3,4.9,24.8,14.85,18150.5
7,reg_Q0,25.11,25.11,25.11,15668.0
8,reg_Q1,35.4,35.4,35.4,16960.0
9,reg_Q2,40.25,40.25,40.25,17571.0
10,reg_Y,42.73,42.73,42.73,17208.0
11,zfir_12bit,4.99,42.73,42.73,180692.0
