,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,35.36,43.14,37.96,11951.4
1,add1,39.24,45.77,41.42,13051.7
2,add2,40.51,47.32,42.78,13415.2
3,mul0,9.98,35.33,22.66,34567.3
4,mul1,10.01,35.4,22.7,34483.4
5,mul2,10.03,35.34,22.69,34767.5
6,mul3,10.03,35.24,22.64,34612.2
7,reg_Q0,35.33,35.33,35.33,16968.0
8,reg_Q1,43.14,43.14,43.14,17941.0
9,reg_Q2,45.77,45.77,45.77,18270.0
10,reg_Y,47.32,47.32,47.32,17712.0
11,zfir_12bit,9.98,47.32,47.32,259570.0
