,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.97,47.17,44.37,13771.3
1,add1,45.06,48.38,46.17,14309.2
2,add2,45.74,48.95,46.81,14455.7
3,mul0,19.96,42.91,31.43,64993.1
4,mul1,19.86,43.04,31.45,64791.1
5,mul2,19.97,42.96,31.46,64952.9
6,mul3,20.03,43.1,31.57,65409.9
7,reg_Q0,42.91,42.91,42.91,17928.0
8,reg_Q1,47.17,47.17,47.17,18451.0
9,reg_Q2,48.38,48.38,48.38,18598.0
10,reg_Y,48.95,48.95,48.95,17889.0
11,zfir_12bit,19.96,48.95,48.95,394109.0
