,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.65,47.68,45.66,14106.0
1,add1,46.13,49.02,47.09,14526.8
2,add2,46.83,49.4,47.69,14662.9
3,mul0,24.99,44.6,34.79,79402.0
4,mul1,25.02,44.71,34.87,79705.5
5,mul2,25.04,44.58,34.81,79584.6
6,mul3,25.01,44.65,34.83,80450.1
7,reg_Q0,44.6,44.6,44.6,18142.0
8,reg_Q1,47.68,47.68,47.68,18514.0
9,reg_Q2,49.02,49.02,49.02,18679.0
10,reg_Y,49.4,49.4,49.4,17939.0
11,zfir_12bit,24.99,49.4,49.4,457667.0
