,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.08,49.49,48.55,14711.4
1,add1,48.7,49.87,49.09,14941.2
2,add2,48.98,49.97,49.31,15015.0
3,mul0,54.93,48.08,51.5,167055.0
4,mul1,54.88,48.08,51.48,167172.0
5,mul2,55.0,47.93,51.46,166992.0
6,mul3,55.03,48.1,51.57,167567.0
7,reg_Q0,48.08,48.08,48.08,18586.0
8,reg_Q1,49.49,49.49,49.49,18741.0
9,reg_Q2,49.87,49.87,49.87,18787.0
10,reg_Y,49.97,49.97,49.97,18003.0
11,zfir_12bit,54.93,49.97,49.97,829740.0
