,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.46,50.68,49.86,14973.5
1,add1,50.05,49.81,49.97,15151.9
2,add2,49.57,50.3,49.81,15178.9
3,mul0,89.97,49.32,69.64,268448.0
4,mul1,89.9,49.6,69.75,267979.0
5,mul2,90.0,49.42,69.71,268466.0
6,mul3,89.95,49.33,69.64,268582.0
7,reg_Q0,49.32,49.32,49.32,18747.0
8,reg_Q1,50.68,50.68,50.68,18889.0
9,reg_Q2,49.81,49.81,49.81,18786.0
10,reg_Y,50.3,50.3,50.3,18035.0
11,zfir_12bit,89.97,50.3,50.3,1259020.0
