,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.92,47.26,44.37,13788.8
1,add1,44.91,48.43,46.08,14281.6
2,add2,45.59,48.95,46.71,14429.7
3,mul0,20.04,42.99,31.51,64703.3
4,mul1,20.11,42.85,31.48,64949.4
5,mul2,19.87,42.57,31.22,64395.3
6,mul3,20.01,42.75,31.38,65310.7
7,reg_Q0,42.99,42.99,42.99,17939.0
8,reg_Q1,47.26,47.26,47.26,18461.0
9,reg_Q2,48.43,48.43,48.43,18605.0
10,reg_Y,48.95,48.95,48.95,17889.0
11,zfir_12bit,20.04,48.95,48.95,393352.0
