,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.72,49.38,48.27,14659.3
1,add1,48.6,49.73,48.98,14922.6
2,add2,48.74,50.0,49.16,14994.1
3,mul0,50.05,47.84,48.94,152546.0
4,mul1,49.98,47.61,48.79,152530.0
5,mul2,50.03,47.82,48.93,152692.0
6,mul3,50.02,47.74,48.88,152898.0
7,reg_Q0,47.84,47.84,47.84,18555.0
8,reg_Q1,49.38,49.38,49.38,18729.0
9,reg_Q2,49.73,49.73,49.73,18770.0
10,reg_Y,50.0,50.0,50.0,18006.0
11,zfir_12bit,50.05,50.0,50.0,768124.0
