,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,25.27,35.56,28.7,9172.72
1,add1,30.57,40.47,33.87,10835.7
2,add2,32.87,43.1,36.28,11548.6
3,mul0,4.99,25.36,15.17,18473.5
4,mul1,4.98,25.18,15.08,18299.8
5,mul2,5.02,25.57,15.3,18561.5
6,mul3,4.99,25.29,15.14,18438.3
7,reg_Q0,25.36,25.36,25.36,15697.0
8,reg_Q1,35.56,35.56,35.56,16980.0
9,reg_Q2,40.47,40.47,40.47,17599.0
10,reg_Y,43.1,43.1,43.1,17252.0
11,zfir_12bit,4.99,43.1,43.1,181312.0
