,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.47,50.36,49.77,14923.8
1,add1,49.89,49.82,49.86,15123.1
2,add2,49.55,50.25,49.78,15158.2
3,mul0,90.03,49.46,69.74,268985.0
4,mul1,90.01,49.49,69.75,268667.0
5,mul2,89.98,49.41,69.7,268963.0
6,mul3,90.0,49.29,69.64,268369.0
7,reg_Q0,49.46,49.46,49.46,18766.0
8,reg_Q1,50.36,50.36,50.36,18851.0
9,reg_Q2,49.82,49.82,49.82,18781.0
10,reg_Y,50.25,50.25,50.25,18032.0
11,zfir_12bit,90.03,50.25,50.25,1260430.0
