,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.48,49.84,48.93,14782.3
1,add1,49.15,50.01,49.44,15048.8
2,add2,49.27,49.96,49.5,15086.2
3,mul0,65.69,48.57,57.13,198691.0
4,mul1,65.81,48.39,57.1,199167.0
5,mul2,65.74,48.47,57.11,198799.0
6,mul3,65.82,48.54,57.18,199604.0
7,reg_Q0,48.57,48.57,48.57,18648.0
8,reg_Q1,49.84,49.84,49.84,18786.0
9,reg_Q2,50.01,50.01,50.01,18808.0
10,reg_Y,49.96,49.96,49.96,18000.0
11,zfir_12bit,65.69,49.96,49.96,964923.0
