,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.22,48.53,46.99,14413.1
1,add1,47.36,49.34,48.02,14713.0
2,add2,47.65,49.62,48.3,14749.4
3,mul0,33.28,46.08,39.68,103960.0
4,mul1,33.43,46.37,39.9,104684.0
5,mul2,33.31,46.19,39.75,103999.0
6,mul3,33.33,45.96,39.64,104119.0
7,reg_Q0,46.08,46.08,46.08,18330.0
8,reg_Q1,48.53,48.53,48.53,18618.0
9,reg_Q2,49.34,49.34,49.34,18721.0
10,reg_Y,49.62,49.62,49.62,17963.0
11,zfir_12bit,33.28,49.62,49.62,561854.0
