,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.61,47.8,45.68,14125.5
1,add1,46.16,48.82,47.05,14506.2
2,add2,46.6,49.31,47.51,14617.3
3,mul0,25.08,44.67,34.88,80025.9
4,mul1,25.04,44.55,34.8,79855.9
5,mul2,25.13,44.53,34.83,79951.7
6,mul3,24.97,44.39,34.68,79580.7
7,reg_Q0,44.67,44.67,44.67,18155.0
8,reg_Q1,47.8,47.8,47.8,18530.0
9,reg_Q2,48.82,48.82,48.82,18655.0
10,reg_Y,49.31,49.31,49.31,17928.0
11,zfir_12bit,25.08,49.31,49.31,457893.0
