,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.42,49.65,48.83,14739.7
1,add1,49.18,49.87,49.41,15033.9
2,add2,49.21,49.96,49.46,15062.4
3,mul0,65.89,48.46,57.18,199033.0
4,mul1,65.79,48.38,57.09,198856.0
5,mul2,65.79,48.72,57.25,198882.0
6,mul3,66.05,48.55,57.3,199424.0
7,reg_Q0,48.46,48.46,48.46,18635.0
8,reg_Q1,49.65,49.65,49.65,18758.0
9,reg_Q2,49.87,49.87,49.87,18789.0
10,reg_Y,49.96,49.96,49.96,18003.0
11,zfir_12bit,65.89,49.96,49.96,964722.0
