,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,43.05,47.34,44.48,13812.5
1,add1,45.13,48.43,46.23,14332.9
2,add2,45.61,49.2,46.8,14470.2
3,mul0,19.94,42.99,31.46,64986.8
4,mul1,19.99,43.11,31.55,64822.3
5,mul2,19.91,42.92,31.42,64795.5
6,mul3,19.89,42.79,31.34,64830.1
7,reg_Q0,42.99,42.99,42.99,17936.0
8,reg_Q1,47.34,47.34,47.34,18471.0
9,reg_Q2,48.43,48.43,48.43,18605.0
10,reg_Y,49.2,49.2,49.2,17915.0
11,zfir_12bit,19.94,49.2,49.2,393533.0
