,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.54,47.81,45.63,14091.7
1,add1,46.29,49.1,47.23,14570.6
2,add2,46.87,49.38,47.71,14647.1
3,mul0,24.98,44.67,34.83,79025.5
4,mul1,24.93,44.4,34.67,79151.3
5,mul2,25.03,44.77,34.9,79669.9
6,mul3,24.92,44.64,34.78,78754.5
7,reg_Q0,44.67,44.67,44.67,18153.0
8,reg_Q1,47.81,47.81,47.81,18533.0
9,reg_Q2,49.1,49.1,49.1,18691.0
10,reg_Y,49.38,49.38,49.38,17936.0
11,zfir_12bit,24.98,49.38,49.38,455158.0
