,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.45,50.82,49.91,14993.4
1,add1,50.05,49.92,50.01,15166.2
2,add2,49.65,50.33,49.88,15195.9
3,mul0,89.89,49.48,69.68,268426.0
4,mul1,90.01,49.43,69.72,268911.0
5,mul2,90.02,49.29,69.65,268901.0
6,mul3,89.99,49.39,69.69,268684.0
7,reg_Q0,49.48,49.48,49.48,18767.0
8,reg_Q1,50.82,50.82,50.82,18910.0
9,reg_Q2,49.92,49.92,49.92,18796.0
10,reg_Y,50.33,50.33,50.33,18043.0
11,zfir_12bit,89.89,50.33,50.33,1260590.0
