,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,62.47,16.66,47.2,12849.9
1,add1,31.24,37.48,33.32,13133.9
2,add2,45.81,45.8,45.81,12203.2
3,mul0,99.96,62.48,81.22,297982.0
4,mul1,99.96,62.48,81.22,298427.0
5,mul2,99.96,45.82,72.89,295816.0
6,mul3,99.96,54.15,77.05,296930.0
7,reg_Q0,62.48,62.48,62.48,20676.0
8,reg_Q1,16.66,16.66,16.66,15159.0
9,reg_Q2,37.48,37.48,37.48,17727.0
10,reg_Y,45.8,45.8,45.8,17601.0
11,zfir_12bit,99.96,45.8,45.8,1371030.0
