,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.51,48.13,45.71,14137.2
1,add1,46.44,48.86,47.25,14555.5
2,add2,46.7,49.18,47.52,14594.2
3,mul0,24.96,44.49,34.72,79192.0
4,mul1,25.03,44.52,34.78,80114.1
5,mul2,24.96,44.76,34.86,79842.4
6,mul3,24.96,44.54,34.75,79259.5
7,reg_Q0,44.49,44.49,44.49,18129.0
8,reg_Q1,48.13,48.13,48.13,18570.0
9,reg_Q2,48.86,48.86,48.86,18657.0
10,reg_Y,49.18,49.18,49.18,17914.0
11,zfir_12bit,24.96,49.18,49.18,456908.0
