,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,42.86,47.19,44.3,13768.3
1,add1,44.94,48.36,46.08,14277.9
2,add2,45.6,49.06,46.75,14451.4
3,mul0,19.91,42.94,31.43,64451.2
4,mul1,20.11,42.78,31.45,65095.9
5,mul2,20.06,42.68,31.37,64786.1
6,mul3,19.99,42.84,31.41,64675.5
7,reg_Q0,42.94,42.94,42.94,17930.0
8,reg_Q1,47.19,47.19,47.19,18452.0
9,reg_Q2,48.36,48.36,48.36,18597.0
10,reg_Y,49.06,49.06,49.06,17904.0
11,zfir_12bit,19.91,49.06,49.06,392944.0
