,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,35.44,43.22,38.03,11992.1
1,add1,39.33,46.03,41.56,13081.7
2,add2,40.6,47.27,42.82,13415.8
3,mul0,9.95,35.46,22.7,34279.7
4,mul1,9.99,35.42,22.7,35215.1
5,mul2,9.96,35.44,22.7,34693.0
6,mul3,9.93,35.17,22.55,34544.8
7,reg_Q0,35.46,35.46,35.46,16983.0
8,reg_Q1,43.22,43.22,43.22,17951.0
9,reg_Q2,46.03,46.03,46.03,18304.0
10,reg_Y,47.27,47.27,47.27,17707.0
11,zfir_12bit,9.95,47.27,47.27,259969.0
