,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,25.25,35.68,28.73,9177.06
1,add1,30.33,40.59,33.75,10809.1
2,add2,32.89,43.06,36.28,11545.9
3,mul0,5.01,25.24,15.12,18367.8
4,mul1,4.99,25.27,15.13,18480.5
5,mul2,4.94,24.99,14.96,18091.3
6,mul3,5.0,25.19,15.09,18465.9
7,reg_Q0,25.24,25.24,25.24,15682.0
8,reg_Q1,35.68,35.68,35.68,16993.0
9,reg_Q2,40.59,40.59,40.59,17612.0
10,reg_Y,43.06,43.06,43.06,17245.0
11,zfir_12bit,5.01,43.06,43.06,180923.0
