,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,25.24,35.78,28.76,9198.21
1,add1,30.43,40.58,33.82,10829.3
2,add2,32.91,43.19,36.34,11572.0
3,mul0,4.96,25.06,15.01,18166.9
4,mul1,5.0,25.43,15.22,18544.0
5,mul2,5.0,25.09,15.04,18402.4
6,mul3,4.98,25.25,15.12,18665.9
7,reg_Q0,25.06,25.06,25.06,15661.0
8,reg_Q1,35.78,35.78,35.78,17006.0
9,reg_Q2,40.58,40.58,40.58,17614.0
10,reg_Y,43.19,43.19,43.19,17263.0
11,zfir_12bit,4.96,43.19,43.19,181382.0
