,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.03,48.6,46.89,14384.4
1,add1,47.33,49.13,47.93,14660.9
2,add2,47.51,49.65,48.22,14726.1
3,mul0,33.43,46.06,39.74,104093.0
4,mul1,33.39,46.01,39.7,104156.0
5,mul2,33.33,46.06,39.69,103767.0
6,mul3,33.19,45.9,39.55,103793.0
7,reg_Q0,46.06,46.06,46.06,18331.0
8,reg_Q1,48.6,48.6,48.6,18632.0
9,reg_Q2,49.13,49.13,49.13,18695.0
10,reg_Y,49.65,49.65,49.65,17968.0
11,zfir_12bit,33.43,49.65,49.65,560784.0
