,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.03,49.36,48.47,14678.6
1,add1,48.64,49.77,49.02,14932.5
2,add2,48.83,49.87,49.18,14965.7
3,mul0,54.84,48.08,51.46,167573.0
4,mul1,54.97,47.98,51.47,167386.0
5,mul2,54.89,47.92,51.4,166961.0
6,mul3,55.04,47.9,51.47,168277.0
7,reg_Q0,48.08,48.08,48.08,18584.0
8,reg_Q1,49.36,49.36,49.36,18726.0
9,reg_Q2,49.77,49.77,49.77,18779.0
10,reg_Y,49.87,49.87,49.87,17989.0
11,zfir_12bit,54.84,49.87,49.87,831036.0
