,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.49,47.87,45.62,14095.4
1,add1,46.18,48.96,47.11,14526.8
2,add2,46.82,49.4,47.68,14656.1
3,mul0,24.99,44.34,34.67,79386.9
4,mul1,24.96,44.65,34.8,79512.3
5,mul2,25.09,44.49,34.79,80515.7
6,mul3,25.05,44.69,34.87,79524.6
7,reg_Q0,44.34,44.34,44.34,18111.0
8,reg_Q1,47.87,47.87,47.87,18542.0
9,reg_Q2,48.96,48.96,48.96,18675.0
10,reg_Y,49.4,49.4,49.4,17939.0
11,zfir_12bit,24.99,49.4,49.4,457471.0
