,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.89,58.3,51.36,15288.9
1,add1,54.14,20.82,43.03,10971.3
2,add2,41.65,70.78,51.36,14361.3
3,mul0,99.96,54.15,77.05,297704.0
4,mul1,99.96,41.65,70.81,295703.0
5,mul2,99.96,49.98,74.97,296669.0
6,mul3,99.96,62.48,81.22,298322.0
7,reg_Q0,54.15,54.15,54.15,19667.0
8,reg_Q1,58.3,58.3,58.3,20188.0
9,reg_Q2,20.82,20.82,20.82,15649.0
10,reg_Y,70.78,70.78,70.78,20310.0
11,zfir_12bit,99.96,70.78,70.78,1377350.0
