,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.02,49.46,48.5,14704.0
1,add1,48.75,49.94,49.14,14964.5
2,add2,49.08,49.92,49.36,15040.7
3,mul0,54.98,48.0,51.49,166950.0
4,mul1,55.09,48.04,51.56,167445.0
5,mul2,54.91,48.04,51.47,167164.0
6,mul3,54.97,48.23,51.6,167340.0
7,reg_Q0,48.0,48.0,48.0,18575.0
8,reg_Q1,49.46,49.46,49.46,18739.0
9,reg_Q2,49.94,49.94,49.94,18795.0
10,reg_Y,49.92,49.92,49.92,17998.0
11,zfir_12bit,54.98,49.92,49.92,829896.0
