,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.36,49.81,48.84,14743.0
1,add1,49.15,49.89,49.4,15018.5
2,add2,49.29,49.88,49.49,15071.6
3,mul0,65.75,48.39,57.07,198414.0
4,mul1,65.84,48.33,57.09,198935.0
5,mul2,65.83,48.5,57.17,198939.0
6,mul3,65.87,48.69,57.28,199102.0
7,reg_Q0,48.39,48.39,48.39,18626.0
8,reg_Q1,49.81,49.81,49.81,18780.0
9,reg_Q2,49.89,49.89,49.89,18790.0
10,reg_Y,49.88,49.88,49.88,17992.0
11,zfir_12bit,65.75,49.88,49.88,963891.0
