,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.24,48.67,47.05,14440.1
1,add1,47.49,49.25,48.08,14714.5
2,add2,47.73,49.62,48.36,14765.0
3,mul0,33.32,46.38,39.85,104254.0
4,mul1,33.27,46.1,39.68,104507.0
5,mul2,33.33,46.32,39.82,105264.0
6,mul3,33.31,46.22,39.76,104852.0
7,reg_Q0,46.38,46.38,46.38,18370.0
8,reg_Q1,48.67,48.67,48.67,18637.0
9,reg_Q2,49.25,49.25,49.25,18710.0
10,reg_Y,49.62,49.62,49.62,17964.0
11,zfir_12bit,33.32,49.62,49.62,564039.0
