,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.44,50.64,49.84,14980.5
1,add1,50.01,49.93,49.99,15169.4
2,add2,49.75,50.21,49.9,15198.5
3,mul0,89.87,49.46,69.67,268037.0
4,mul1,90.02,49.42,69.72,269000.0
5,mul2,89.92,49.39,69.65,268408.0
6,mul3,90.0,49.57,69.79,268451.0
7,reg_Q0,49.46,49.46,49.46,18764.0
8,reg_Q1,50.64,50.64,50.64,18883.0
9,reg_Q2,49.93,49.93,49.93,18800.0
10,reg_Y,50.21,50.21,50.21,18027.0
11,zfir_12bit,89.87,50.21,50.21,1259490.0
