,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,46.19,48.58,46.99,14417.0
1,add1,47.47,49.4,48.12,14719.6
2,add2,47.83,49.57,48.41,14762.7
3,mul0,33.35,46.21,39.78,103769.0
4,mul1,33.39,46.18,39.78,103811.0
5,mul2,33.39,46.37,39.88,103817.0
6,mul3,33.35,46.26,39.81,103762.0
7,reg_Q0,46.21,46.21,46.21,18348.0
8,reg_Q1,48.58,48.58,48.58,18630.0
9,reg_Q2,49.4,49.4,49.4,18729.0
10,reg_Y,49.57,49.57,49.57,17958.0
11,zfir_12bit,33.35,49.57,49.57,560310.0
