,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.9,45.81,47.2,14043.7
1,add1,49.98,54.13,51.36,15227.6
2,add2,56.22,62.46,58.3,17230.4
3,mul0,99.96,49.98,74.97,296633.0
4,mul1,99.96,45.82,72.89,296114.0
5,mul2,99.96,54.15,77.05,297103.0
6,mul3,99.96,58.31,79.14,298128.0
7,reg_Q0,49.98,49.98,49.98,19128.0
8,reg_Q1,45.81,45.81,45.81,18668.0
9,reg_Q2,54.13,54.13,54.13,19626.0
10,reg_Y,62.46,62.46,62.46,19407.0
11,zfir_12bit,99.96,62.46,62.46,1383830.0
