,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.74,49.93,49.13,14806.8
1,add1,49.37,49.98,49.57,15069.4
2,add2,49.31,49.92,49.51,15074.1
3,mul0,75.02,48.78,61.9,225577.0
4,mul1,74.93,48.71,61.82,225623.0
5,mul2,75.04,48.81,61.93,225498.0
6,mul3,75.0,48.64,61.82,225710.0
7,reg_Q0,48.78,48.78,48.78,18676.0
8,reg_Q1,49.93,49.93,49.93,18796.0
9,reg_Q2,49.98,49.98,49.98,18803.0
10,reg_Y,49.92,49.92,49.92,17998.0
11,zfir_12bit,75.02,49.92,49.92,1077340.0
