,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.46,49.8,48.9,14760.8
1,add1,49.08,49.97,49.38,15023.4
2,add2,49.2,49.78,49.4,15031.4
3,mul0,65.92,48.49,57.2,198719.0
4,mul1,65.79,48.43,57.11,198945.0
5,mul2,65.82,48.37,57.09,198587.0
6,mul3,65.83,48.43,57.13,198848.0
7,reg_Q0,48.49,48.49,48.49,18641.0
8,reg_Q1,49.8,49.8,49.8,18778.0
9,reg_Q2,49.97,49.97,49.97,18800.0
10,reg_Y,49.78,49.78,49.78,17979.0
11,zfir_12bit,65.92,49.78,49.78,963619.0
