,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,49.49,50.48,49.82,14957.3
1,add1,49.95,49.85,49.91,15123.8
2,add2,49.76,50.16,49.89,15171.8
3,mul0,89.97,49.51,69.74,268687.0
4,mul1,89.99,49.47,69.73,268536.0
5,mul2,89.88,49.42,69.65,268106.0
6,mul3,89.93,49.68,69.81,268426.0
7,reg_Q0,49.51,49.51,49.51,18773.0
8,reg_Q1,50.48,50.48,50.48,18864.0
9,reg_Q2,49.85,49.85,49.85,18788.0
10,reg_Y,50.16,50.16,50.16,18024.0
11,zfir_12bit,89.97,50.16,50.16,1259240.0
