,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.9,49.46,48.42,14675.2
1,add1,48.73,49.9,49.12,14973.7
2,add2,48.99,50.06,49.35,15035.4
3,mul0,55.15,47.94,51.55,168040.0
4,mul1,54.92,47.86,51.39,166711.0
5,mul2,54.93,48.01,51.47,166844.0
6,mul3,54.91,48.09,51.5,167299.0
7,reg_Q0,47.94,47.94,47.94,18568.0
8,reg_Q1,49.46,49.46,49.46,18739.0
9,reg_Q2,49.9,49.9,49.9,18792.0
10,reg_Y,50.06,50.06,50.06,18012.0
11,zfir_12bit,55.15,50.06,50.06,829869.0
