,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,47.68,49.54,48.3,14675.4
1,add1,48.74,49.77,49.08,14963.8
2,add2,48.79,49.95,49.18,14985.1
3,mul0,50.01,47.73,48.87,152642.0
4,mul1,50.08,47.62,48.85,153019.0
5,mul2,50.0,47.94,48.97,152684.0
6,mul3,49.99,47.82,48.9,153081.0
7,reg_Q0,47.73,47.73,47.73,18541.0
8,reg_Q1,49.54,49.54,49.54,18749.0
9,reg_Q2,49.77,49.77,49.77,18776.0
10,reg_Y,49.95,49.95,49.95,18000.0
11,zfir_12bit,50.01,49.95,49.95,768943.0
