,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,48.88,50.18,49.32,14844.7
1,add1,49.6,49.94,49.71,15109.2
2,add2,49.33,49.97,49.54,15083.5
3,mul0,75.1,48.83,61.97,225726.0
4,mul1,74.96,48.94,61.95,225348.0
5,mul2,74.99,49.03,62.01,225323.0
6,mul3,74.95,48.72,61.83,225170.0
7,reg_Q0,48.83,48.83,48.83,18681.0
8,reg_Q1,50.18,50.18,50.18,18828.0
9,reg_Q2,49.94,49.94,49.94,18799.0
10,reg_Y,49.97,49.97,49.97,17999.0
11,zfir_12bit,75.1,49.97,49.97,1076600.0
