,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,39.57,37.48,38.87,11024.2
1,add1,47.89,58.3,51.36,15355.9
2,add2,58.3,58.29,58.3,18338.5
3,mul0,99.96,45.82,72.89,296414.0
4,mul1,99.96,33.32,66.64,294579.0
5,mul2,99.96,58.31,79.14,297376.0
6,mul3,99.96,58.31,79.14,297419.0
7,reg_Q0,45.82,45.82,45.82,18644.0
8,reg_Q1,37.48,37.48,37.48,17697.0
9,reg_Q2,58.3,58.3,58.3,20165.0
10,reg_Y,58.29,58.29,58.29,18966.0
11,zfir_12bit,99.96,58.29,58.29,1378500.0
