,Components,alpha_in,alpha_out,alpha_inout,power [nW]
0,add0,44.55,47.78,45.63,14104.1
1,add1,46.09,48.85,47.01,14501.0
2,add2,46.73,49.44,47.64,14652.8
3,mul0,25.07,44.5,34.78,79100.0
4,mul1,25.01,44.61,34.81,79457.4
5,mul2,25.12,44.4,34.76,79873.6
6,mul3,24.96,44.62,34.79,79281.5
7,reg_Q0,44.5,44.5,44.5,18131.0
8,reg_Q1,47.78,47.78,47.78,18530.0
9,reg_Q2,48.85,48.85,48.85,18659.0
10,reg_Y,49.44,49.44,49.44,17943.0
11,zfir_12bit,25.07,49.44,49.44,456194.0
